t_s,umax
404926.952,0.1629198417
404941.952,0.1629160817
404956.952,0.162912322
404971.952,0.1629085626
404986.952,0.1629048035
405001.952,0.1629010447
405016.952,0.1628972863
405031.952,0.1628935281
405046.952,0.1628897702
405061.952,0.1628860127
405076.952,0.1628822554
405091.952,0.1628784984
405106.952,0.1628747418
405121.952,0.1628709855
405136.952,0.1628672294
405151.952,0.1628634737
405166.952,0.1628597182
405181.952,0.1628559631
405196.952,0.1628522083
405211.952,0.1628484538
405226.952,0.1628446996
405241.952,0.1628409457
405256.952,0.1628371921
405271.952,0.1628334388
405286.952,0.1628296858
405301.952,0.1628259331
405316.952,0.1628221807
405331.952,0.1628184286
405346.952,0.1628146768
405361.952,0.1628109253
405376.952,0.1628071742
405391.952,0.1628034233
405406.952,0.1627996727
405421.952,0.1627959225
405436.952,0.1627921725
405451.952,0.1627884229
405466.952,0.1627846735
405481.952,0.1627809245
405496.952,0.1627771757
405511.952,0.1627734273
405526.952,0.1627696792
405541.952,0.1627659313
405556.952,0.1627621838
405571.952,0.1627584366
405586.952,0.1627546897
405601.952,0.1627509431
405616.952,0.1627471967
405631.952,0.1627434507
405646.952,0.162739705
405661.952,0.1627359596
405676.952,0.1627322145
405691.952,0.1627284697
405706.952,0.1627247252
405721.952,0.1627209811
405736.952,0.1627172372
405751.952,0.1627134936
405766.952,0.1627097503
405781.952,0.1627060073
405796.952,0.1627022646
405811.952,0.1626985223
405826.952,0.1626947802
405841.952,0.1626910384
405856.952,0.162687297
405871.952,0.1626835558
405886.952,0.162679815
405901.952,0.1626760744
405916.952,0.1626723341
405931.952,0.1626685942
405946.952,0.1626648546
405961.952,0.1626611152
405976.952,0.1626573762
405991.952,0.1626536374
406006.952,0.162649899
406021.952,0.1626461608
406036.952,0.162642423
406051.952,0.1626386855
406066.952,0.1626349483
406081.952,0.1626312113
406096.952,0.1626274747
406111.952,0.1626237384
406126.952,0.1626200024
406141.952,0.1626162666
406156.952,0.1626125312
406171.952,0.1626087961
406186.952,0.1626050613
406201.952,0.1626013268
406216.952,0.1625975926
406231.952,0.1625938587
406246.952,0.1625901251
406261.952,0.1625863918
406276.952,0.1625826588
406291.952,0.1625789261
406306.952,0.1625751937
406321.952,0.1625714616
406336.952,0.1625677298
406351.952,0.1625639983
406366.952,0.1625602671
406381.952,0.1625565362
406396.952,0.1625528056
406411.952,0.1625490753
406426.952,0.1625453453
406441.952,0.1625416157
406456.952,0.1625378863
406471.952,0.1625341572
406486.952,0.1625304284
406501.952,0.1625266999
406516.952,0.1625229717
406531.952,0.1625192439
406546.952,0.1625155163
406561.952,0.162511789
406576.952,0.162508062
406591.952,0.1625043354
406606.952,0.162500609
406621.952,0.1624968829
406636.952,0.1624931571
406651.952,0.1624894317
406666.952,0.1624857065
406681.952,0.1624819816
406696.952,0.1624782571
406711.952,0.1624745328
406726.952,0.1624708088
406741.952,0.1624670852
406756.952,0.1624633618
406771.952,0.1624596387
406786.952,0.162455916
406801.952,0.1624521935
406816.952,0.1624484713
406831.952,0.1624447495
406846.952,0.1624410279
406861.952,0.1624373066
406876.952,0.1624335857
406891.952,0.162429865
406906.952,0.1624261446
406921.952,0.1624224246
406936.952,0.1624187048
406951.952,0.1624149854
406966.952,0.1624112662
406981.952,0.1624075473
406996.952,0.1624038288
407011.952,0.1624001105
407026.952,0.1623963925
407041.952,0.1623926749
407056.952,0.1623889575
407071.952,0.1623852404
407086.952,0.1623815237
407101.952,0.1623778072
407116.952,0.162374091
407131.952,0.1623703752
407146.952,0.1623666596
407161.952,0.1623629443
407176.952,0.1623592294
407191.952,0.1623555147
407206.952,0.1623518003
407221.952,0.1623480863
407236.952,0.1623443725
407251.952,0.162340659
407266.952,0.1623369459
407281.952,0.162333233
407296.952,0.1623295204
407311.952,0.1623258081
407326.952,0.1623220962
407341.952,0.1623183845
407356.952,0.1623146731
407371.952,0.162310962
407386.952,0.1623072512
407401.952,0.1623035408
407416.952,0.1622998306
407431.952,0.1622961207
407446.952,0.1622924111
407461.952,0.1622887018
407476.952,0.1622849928
407491.952,0.1622812842
407506.952,0.1622775758
407521.952,0.1622738677
407536.952,0.1622701599
407551.952,0.1622664524
407566.952,0.1622627452
407581.952,0.1622590383
407596.952,0.1622553317
407611.952,0.1622516254
407626.952,0.1622479194
407641.952,0.1622442137
407656.952,0.1622405083
407671.952,0.1622368032
407686.952,0.1622330984
407701.952,0.1622293939
407716.952,0.1622256897
407731.952,0.1622219857
407746.952,0.1622182821
407761.952,0.1622145788
407776.952,0.1622108758
407791.952,0.1622071731
407806.952,0.1622034706
407821.952,0.1621997685
407836.952,0.1621960667
407851.952,0.1621923651
407866.952,0.1621886639
407881.952,0.162184963
407896.952,0.1621812623
407911.952,0.162177562
407926.952,0.162173862
407941.952,0.1621701622
407956.952,0.1621664628
407971.952,0.1621627636
407986.952,0.1621590648
408001.952,0.1621553662
408016.952,0.1621516679
408031.952,0.16214797
408046.952,0.1621442723
408061.952,0.162140575
408076.952,0.1621368779
408091.952,0.1621331811
408106.952,0.1621294846
408121.952,0.1621257885
408136.952,0.1621220926
408151.952,0.162118397
408166.952,0.1621147017
408181.952,0.1621110067
408196.952,0.162107312
408211.952,0.1621036176
408226.952,0.1620999235
408241.952,0.1620962297
408256.952,0.1620925362
408271.952,0.162088843
408286.952,0.1620851501
408301.952,0.1620814575
408316.952,0.1620777652
408331.952,0.1620740732
408346.952,0.1620703814
408361.952,0.16206669
408376.952,0.1620629989
408391.952,0.162059308
408406.952,0.1620556175
408421.952,0.1620519272
408436.952,0.1620482373
408451.952,0.1620445476
408466.952,0.1620408583
408481.952,0.1620371692
408496.952,0.1620334805
408511.952,0.162029792
408526.952,0.1620261038
408541.952,0.162022416
408556.952,0.1620187284
408571.952,0.1620150411
408586.952,0.1620113541
408601.952,0.1620076674
408616.952,0.162003981
408631.952,0.1620002949
408646.952,0.1619966091
408661.952,0.1619929236
408676.952,0.1619892384
408691.952,0.1619855535
408706.952,0.1619818689
408721.952,0.1619781846
408736.952,0.1619745005
408751.952,0.1619708168
408766.952,0.1619671334
408781.952,0.1619634502
408796.952,0.1619597674
408811.952,0.1619560848
408826.952,0.1619524026
408841.952,0.1619487206
408856.952,0.1619450389
408871.952,0.1619413576
408886.952,0.1619376765
408901.952,0.1619339957
408916.952,0.1619303152
408931.952,0.161926635
408946.952,0.1619229552
408961.952,0.1619192756
408976.952,0.1619155963
408991.952,0.1619119172
409006.952,0.1619082385
409021.952,0.1619045601
409036.952,0.161900882
409051.952,0.1618972042
409066.952,0.1618935266
409081.952,0.1618898494
409096.952,0.1618861724
409111.952,0.1618824958
409126.952,0.1618788194
409141.952,0.1618751434
409156.952,0.1618714676
409171.952,0.1618677921
409186.952,0.161864117
409201.952,0.1618604421
409216.952,0.1618567675
409231.952,0.1618530932
409246.952,0.1618494192
409261.952,0.1618457455
409276.952,0.1618420721
409291.952,0.161838399
409306.952,0.1618347261
409321.952,0.1618310536
409336.952,0.1618273814
409351.952,0.1618237094
409366.952,0.1618200378
409381.952,0.1618163664
409396.952,0.1618126954
409411.952,0.1618090246
409426.952,0.1618053541
409441.952,0.161801684
409456.952,0.1617980141
409471.952,0.1617943445
409486.952,0.1617906752
409501.952,0.1617870062
409516.952,0.1617833375
409531.952,0.1617796691
409546.952,0.1617760009
409561.952,0.1617723331
409576.952,0.1617686656
409591.952,0.1617649983
409606.952,0.1617613314
409621.952,0.1617576647
409636.952,0.1617539984
409651.952,0.1617503323
409666.952,0.1617466665
409681.952,0.1617430011
409696.952,0.1617393359
409711.952,0.161735671
409726.952,0.1617320064
409741.952,0.1617283421
409756.952,0.1617246781
409771.952,0.1617210143
409786.952,0.1617173509
409801.952,0.1617136878
409816.952,0.1617100249
409831.952,0.1617063624
409846.952,0.1617027001
409861.952,0.1616990382
409876.952,0.1616953765
409891.952,0.1616917151
409906.952,0.161688054
409921.952,0.1616843932
409936.952,0.1616807327
409951.952,0.1616770725
409966.952,0.1616734126
409981.952,0.161669753
409996.952,0.1616660937
410011.952,0.1616624346
410026.952,0.1616587759
410041.952,0.1616551174
410056.952,0.1616514593
410071.952,0.1616478014
410086.952,0.1616441438
410101.952,0.1616404866
410116.952,0.1616368296
410131.952,0.1616331729
410146.952,0.1616295165
410161.952,0.1616258604
410176.952,0.1616222045
410191.952,0.161618549
410206.952,0.1616148938
410221.952,0.1616112388
410236.952,0.1616075842
410251.952,0.1616039298
410266.952,0.1616002757
410281.952,0.161596622
410296.952,0.1615929685
410311.952,0.1615893153
410326.952,0.1615856624
410341.952,0.1615820098
410356.952,0.1615783574
410371.952,0.1615747054
410386.952,0.1615710537
410401.952,0.1615674022
410416.952,0.1615637511
410431.952,0.1615601002
410446.952,0.1615564496
410461.952,0.1615527994
410476.952,0.1615491494
410491.952,0.1615454997
410506.952,0.1615418503
410521.952,0.1615382012
410536.952,0.1615345523
410551.952,0.1615309038
410566.952,0.1615272556
410581.952,0.1615236076
410596.952,0.16151996
410611.952,0.1615163126
410626.952,0.1615126655
410641.952,0.1615090187
410656.952,0.1615053722
410671.952,0.161501726
410686.952,0.1614980801
410701.952,0.1614944345
410716.952,0.1614907892
410731.952,0.1614871441
410746.952,0.1614834994
410761.952,0.1614798549
410776.952,0.1614762108
410791.952,0.1614725669
410806.952,0.1614689233
410821.952,0.16146528
410836.952,0.161461637
410851.952,0.1614579943
410866.952,0.1614543518
410881.952,0.1614507097
410896.952,0.1614470679
410911.952,0.1614434263
410926.952,0.1614397851
410941.952,0.1614361441
410956.952,0.1614325034
410971.952,0.161428863
410986.952,0.1614252229
411001.952,0.1614215831
411016.952,0.1614179436
411031.952,0.1614143043
411046.952,0.1614106654
411061.952,0.1614070267
411076.952,0.1614033884
411091.952,0.1613997503
411106.952,0.1613961125
411121.952,0.161392475
411136.952,0.1613888378
411151.952,0.1613852009
411166.952,0.1613815643
411181.952,0.161377928
411196.952,0.1613742919
411211.952,0.1613706562
411226.952,0.1613670207
411241.952,0.1613633855
411256.952,0.1613597506
411271.952,0.161356116
411286.952,0.1613524817
411301.952,0.1613488477
411316.952,0.161345214
411331.952,0.1613415805
411346.952,0.1613379474
411361.952,0.1613343145
411376.952,0.161330682
411391.952,0.1613270497
411406.952,0.1613234177
411421.952,0.161319786
411436.952,0.1613161546
411451.952,0.1613125234
411466.952,0.1613088926
411481.952,0.161305262
411496.952,0.1613016318
411511.952,0.1612980018
411526.952,0.1612943721
411541.952,0.1612907427
411556.952,0.1612871136
411571.952,0.1612834848
411586.952,0.1612798563
411601.952,0.1612762281
411616.952,0.1612726001
411631.952,0.1612689725
411646.952,0.1612653451
411661.952,0.161261718
411676.952,0.1612580912
411691.952,0.1612544647
411706.952,0.1612508385
411721.952,0.1612472125
411736.952,0.1612435869
411751.952,0.1612399616
411766.952,0.1612363365
411781.952,0.1612327117
411796.952,0.1612290872
411811.952,0.161225463
411826.952,0.1612218391
411841.952,0.1612182155
411856.952,0.1612145922
411871.952,0.1612109691
411886.952,0.1612073463
411901.952,0.1612037239
411916.952,0.1612001017
411931.952,0.1611964798
411946.952,0.1611928582
411961.952,0.1611892369
411976.952,0.1611856158
411991.952,0.1611819951
412006.952,0.1611783746
412021.952,0.1611747545
412036.952,0.1611711346
412051.952,0.161167515
412066.952,0.1611638957
412081.952,0.1611602767
412096.952,0.1611566579
412111.952,0.1611530395
412126.952,0.1611494213
412141.952,0.1611458035
412156.952,0.1611421859
412171.952,0.1611385686
412186.952,0.1611349516
412201.952,0.1611313349
412216.952,0.1611277184
412231.952,0.1611241023
412246.952,0.1611204864
412261.952,0.1611168708
412276.952,0.1611132556
412291.952,0.1611096406
412306.952,0.1611060259
412321.952,0.1611024114
412336.952,0.1610987973
412351.952,0.1610951834
412366.952,0.1610915699
412381.952,0.1610879566
412396.952,0.1610843436
412411.952,0.1610807309
412426.952,0.1610771185
412441.952,0.1610735064
412456.952,0.1610698945
412471.952,0.161066283
412486.952,0.1610626717
412501.952,0.1610590607
412516.952,0.16105545
412531.952,0.1610518396
412546.952,0.1610482295
412561.952,0.1610446197
412576.952,0.1610410101
412591.952,0.1610374008
412606.952,0.1610337919
412621.952,0.1610301832
412636.952,0.1610265748
412651.952,0.1610229667
412666.952,0.1610193588
412681.952,0.1610157513
412696.952,0.161012144
412711.952,0.161008537
412726.952,0.1610049304
412741.952,0.161001324
412756.952,0.1609977178
412771.952,0.160994112
412786.952,0.1609905065
412801.952,0.1609869012
412816.952,0.1609832962
412831.952,0.1609796915
412846.952,0.1609760871
412861.952,0.160972483
412876.952,0.1609688792
412891.952,0.1609652756
412906.952,0.1609616724
412921.952,0.1609580694
412936.952,0.1609544667
412951.952,0.1609508643
412966.952,0.1609472622
412981.952,0.1609436604
412996.952,0.1609400588
413011.952,0.1609364576
413026.952,0.1609328566
413041.952,0.1609292559
413056.952,0.1609256555
413071.952,0.1609220554
413086.952,0.1609184555
413101.952,0.160914856
413116.952,0.1609112567
413131.952,0.1609076578
413146.952,0.1609040591
413161.952,0.1609004607
413176.952,0.1608968625
413191.952,0.1608932647
413206.952,0.1608896671
413221.952,0.1608860699
413236.952,0.1608824729
413251.952,0.1608788762
413266.952,0.1608752798
413281.952,0.1608716836
413296.952,0.1608680878
413311.952,0.1608644922
413326.952,0.160860897
413341.952,0.160857302
413356.952,0.1608537073
413371.952,0.1608501128
413386.952,0.1608465187
413401.952,0.1608429248
413416.952,0.1608393313
413431.952,0.160835738
413446.952,0.160832145
413461.952,0.1608285523
413476.952,0.1608249598
413491.952,0.1608213677
413506.952,0.1608177758
413521.952,0.1608141842
413536.952,0.1608105929
413551.952,0.1608070019
413566.952,0.1608034112
413581.952,0.1607998208
413596.952,0.1607962306
413611.952,0.1607926407
413626.952,0.1607890511
413641.952,0.1607854618
413656.952,0.1607818728
413671.952,0.1607782841
413686.952,0.1607746956
413701.952,0.1607711074
413716.952,0.1607675195
413731.952,0.1607639319
413746.952,0.1607603446
413761.952,0.1607567576
413776.952,0.1607531708
413791.952,0.1607495844
413806.952,0.1607459982
413821.952,0.1607424123
413836.952,0.1607388266
413851.952,0.1607352413
413866.952,0.1607316563
413881.952,0.1607280715
413896.952,0.160724487
413911.952,0.1607209028
413926.952,0.1607173189
413941.952,0.1607137352
413956.952,0.1607101519
413971.952,0.1607065688
413986.952,0.160702986
414001.952,0.1606994035
414016.952,0.1606958213
414031.952,0.1606922394
414046.952,0.1606886577
414061.952,0.1606850763
414076.952,0.1606814952
414091.952,0.1606779144
414106.952,0.1606743339
414121.952,0.1606707537
414136.952,0.1606671737
414151.952,0.160663594
414166.952,0.1606600146
414181.952,0.1606564355
414196.952,0.1606528567
414211.952,0.1606492781
414226.952,0.1606456999
414241.952,0.1606421219
414256.952,0.1606385442
414271.952,0.1606349668
414286.952,0.1606313897
414301.952,0.1606278128
414316.952,0.1606242362
414331.952,0.1606206599
414346.952,0.1606170839
414361.952,0.1606135082
414376.952,0.1606099328
414391.952,0.1606063576
414406.952,0.1606027827
414421.952,0.1605992081
414436.952,0.1605956338
414451.952,0.1605920598
414466.952,0.1605884861
414481.952,0.1605849126
414496.952,0.1605813394
414511.952,0.1605777665
414526.952,0.1605741939
414541.952,0.1605706215
414556.952,0.1605670495
414571.952,0.1605634777
414586.952,0.1605599062
414601.952,0.160556335
414616.952,0.1605527641
414631.952,0.1605491934
414646.952,0.1605456231
414661.952,0.160542053
414676.952,0.1605384832
414691.952,0.1605349137
414706.952,0.1605313444
414721.952,0.1605277755
414736.952,0.1605242068
414751.952,0.1605206384
414766.952,0.1605170703
414781.952,0.1605135024
414796.952,0.1605099349
414811.952,0.1605063676
414826.952,0.1605028006
414841.952,0.1604992339
414856.952,0.1604956675
414871.952,0.1604921013
414886.952,0.1604885355
414901.952,0.1604849699
414916.952,0.1604814046
414931.952,0.1604778395
414946.952,0.1604742748
414961.952,0.1604707103
414976.952,0.1604671462
414991.952,0.1604635823
415006.952,0.1604600186
415021.952,0.1604564553
415036.952,0.1604528922
415051.952,0.1604493295
415066.952,0.160445767
415081.952,0.1604422047
415096.952,0.1604386428
415111.952,0.1604350812
415126.952,0.1604315198
415141.952,0.1604279587
415156.952,0.1604243979
415171.952,0.1604208373
415186.952,0.1604172771
415201.952,0.1604137171
415216.952,0.1604101574
415231.952,0.160406598
415246.952,0.1604030389
415261.952,0.16039948
415276.952,0.1603959214
415291.952,0.1603923632
415306.952,0.1603888051
415321.952,0.1603852474
415336.952,0.16038169
415351.952,0.1603781328
415366.952,0.1603745759
415381.952,0.1603710193
415396.952,0.1603674629
415411.952,0.1603639069
415426.952,0.1603603511
415441.952,0.1603567956
415456.952,0.1603532404
415471.952,0.1603496855
415486.952,0.1603461308
415501.952,0.1603425764
415516.952,0.1603390223
415531.952,0.1603354685
415546.952,0.160331915
415561.952,0.1603283617
415576.952,0.1603248088
415591.952,0.1603212561
415606.952,0.1603177036
415621.952,0.1603141515
415636.952,0.1603105996
415651.952,0.1603070481
415666.952,0.1603034968
415681.952,0.1602999457
415696.952,0.160296395
415711.952,0.1602928445
415726.952,0.1602892943
415741.952,0.1602857444
415756.952,0.1602821948
415771.952,0.1602786455
415786.952,0.1602750964
415801.952,0.1602715476
415816.952,0.1602679991
415831.952,0.1602644509
415846.952,0.1602609029
415861.952,0.1602573552
415876.952,0.1602538078
415891.952,0.1602502607
415906.952,0.1602467139
415921.952,0.1602431673
415936.952,0.160239621
415951.952,0.160236075
415966.952,0.1602325293
415981.952,0.1602289839
415996.952,0.1602254387
416011.952,0.1602218938
416026.952,0.1602183492
416041.952,0.1602148049
416056.952,0.1602112608
416071.952,0.160207717
416086.952,0.1602041735
416101.952,0.1602006303
416116.952,0.1601970874
416131.952,0.1601935447
416146.952,0.1601900023
416161.952,0.1601864602
416176.952,0.1601829184
416191.952,0.1601793768
416206.952,0.1601758356
416221.952,0.1601722946
416236.952,0.1601687539
416251.952,0.1601652134
416266.952,0.1601616733
416281.952,0.1601581334
416296.952,0.1601545938
416311.952,0.1601510545
416326.952,0.1601475154
416341.952,0.1601439766
416356.952,0.1601404381
416371.952,0.1601368999
416386.952,0.160133362
416401.952,0.1601298243
416416.952,0.1601262869
416431.952,0.1601227498
416446.952,0.160119213
416461.952,0.1601156764
416476.952,0.1601121402
416491.952,0.1601086042
416506.952,0.1601050685
416521.952,0.160101533
416536.952,0.1600979979
416551.952,0.160094463
416566.952,0.1600909284
416581.952,0.160087394
416596.952,0.16008386
416611.952,0.1600803262
416626.952,0.1600767927
416641.952,0.1600732595
416656.952,0.1600697265
416671.952,0.1600661938
416686.952,0.1600626614
416701.952,0.1600591293
416716.952,0.1600555975
416731.952,0.1600520659
416746.952,0.1600485346
416761.952,0.1600450036
416776.952,0.1600414729
416791.952,0.1600379424
416806.952,0.1600344123
416821.952,0.1600308824
416836.952,0.1600273527
416851.952,0.1600238234
416866.952,0.1600202943
416881.952,0.1600167655
416896.952,0.160013237
416911.952,0.1600097087
416926.952,0.1600061808
416941.952,0.1600026531
416956.952,0.1599991257
416971.952,0.1599955985
416986.952,0.1599920717
417001.952,0.1599885451
417016.952,0.1599850188
417031.952,0.1599814927
417046.952,0.159977967
417061.952,0.1599744415
417076.952,0.1599709163
417091.952,0.1599673914
417106.952,0.1599638667
417121.952,0.1599603423
417136.952,0.1599568182
417151.952,0.1599532944
417166.952,0.1599497708
417181.952,0.1599462476
417196.952,0.1599427246
417211.952,0.1599392018
417226.952,0.1599356794
417241.952,0.1599321572
417256.952,0.1599286353
417271.952,0.1599251137
417286.952,0.1599215924
417301.952,0.1599180713
417316.952,0.1599145505
417331.952,0.15991103
417346.952,0.1599075097
417361.952,0.1599039898
417376.952,0.1599004701
417391.952,0.1598969507
417406.952,0.1598934315
417421.952,0.1598899127
417436.952,0.1598863941
417451.952,0.1598828757
417466.952,0.1598793577
417481.952,0.1598758399
417496.952,0.1598723224
417511.952,0.1598688052
417526.952,0.1598652883
417541.952,0.1598617716
417556.952,0.1598582552
417571.952,0.1598547391
417586.952,0.1598512233
417601.952,0.1598477077
417616.952,0.1598441924
417631.952,0.1598406774
417646.952,0.1598371627
417661.952,0.1598336482
417676.952,0.159830134
417691.952,0.1598266201
417706.952,0.1598231064
417721.952,0.1598195931
417736.952,0.15981608
417751.952,0.1598125672
417766.952,0.1598090546
417781.952,0.1598055424
417796.952,0.1598020304
417811.952,0.1597985186
417826.952,0.1597950072
417841.952,0.159791496
417856.952,0.1597879851
417871.952,0.1597844745
417886.952,0.1597809641
417901.952,0.1597774541
417916.952,0.1597739443
417931.952,0.1597704347
417946.952,0.1597669255
417961.952,0.1597634165
417976.952,0.1597599078
417991.952,0.1597563994
418006.952,0.1597528912
418021.952,0.1597493833
418036.952,0.1597458757
418051.952,0.1597423684
418066.952,0.1597388613
418081.952,0.1597353545
418096.952,0.159731848
418111.952,0.1597283418
418126.952,0.1597248358
418141.952,0.1597213301
418156.952,0.1597178247
418171.952,0.1597143196
418186.952,0.1597108147
418201.952,0.1597073101
418216.952,0.1597038058
418231.952,0.1597003017
418246.952,0.1596967979
418261.952,0.1596932944
418276.952,0.1596897912
418291.952,0.1596862882
418306.952,0.1596827856
418321.952,0.1596792832
418336.952,0.159675781
418351.952,0.1596722791
418366.952,0.1596687776
418381.952,0.1596652762
418396.952,0.1596617752
418411.952,0.1596582744
418426.952,0.1596547739
418441.952,0.1596512737
418456.952,0.1596477737
418471.952,0.1596442741
418486.952,0.1596407747
418501.952,0.1596372755
418516.952,0.1596337767
418531.952,0.1596302781
418546.952,0.1596267798
418561.952,0.1596232817
418576.952,0.1596197839
418591.952,0.1596162864
418606.952,0.1596127892
418621.952,0.1596092923
418636.952,0.1596057956
418651.952,0.1596022992
418666.952,0.159598803
418681.952,0.1595953072
418696.952,0.1595918116
418711.952,0.1595883163
418726.952,0.1595848212
418741.952,0.1595813265
418756.952,0.159577832
418771.952,0.1595743377
418786.952,0.1595708438
418801.952,0.1595673501
418816.952,0.1595638567
418831.952,0.1595603635
418846.952,0.1595568707
418861.952,0.1595533781
418876.952,0.1595498857
418891.952,0.1595463937
418906.952,0.1595429019
418921.952,0.1595394104
418936.952,0.1595359192
418951.952,0.1595324282
418966.952,0.1595289375
418981.952,0.1595254471
418996.952,0.1595219569
419011.952,0.1595184671
419026.952,0.1595149775
419041.952,0.1595114881
419056.952,0.1595079991
419071.952,0.1595045103
419086.952,0.1595010218
419101.952,0.1594975335
419116.952,0.1594940455
419131.952,0.1594905578
419146.952,0.1594870704
419161.952,0.1594835832
419176.952,0.1594800964
419191.952,0.1594766097
419206.952,0.1594731234
419221.952,0.1594696373
419236.952,0.1594661515
419251.952,0.159462666
419266.952,0.1594591807
419281.952,0.1594556957
419296.952,0.159452211
419311.952,0.1594487266
419326.952,0.1594452424
419341.952,0.1594417585
419356.952,0.1594382748
419371.952,0.1594347915
419386.952,0.1594313084
419401.952,0.1594278256
419416.952,0.159424343
419431.952,0.1594208607
419446.952,0.1594173787
419461.952,0.159413897
419476.952,0.1594104155
419491.952,0.1594069343
419506.952,0.1594034534
419521.952,0.1593999727
419536.952,0.1593964924
419551.952,0.1593930122
419566.952,0.1593895324
419581.952,0.1593860528
419596.952,0.1593825735
419611.952,0.1593790945
419626.952,0.1593756157
419641.952,0.1593721372
419656.952,0.159368659
419671.952,0.1593651811
419686.952,0.1593617034
419701.952,0.159358226
419716.952,0.1593547488
419731.952,0.1593512719
419746.952,0.1593477953
419761.952,0.159344319
419776.952,0.159340843
419791.952,0.1593373672
419806.952,0.1593338916
419821.952,0.1593304164
419836.952,0.1593269414
419851.952,0.1593234667
419866.952,0.1593199923
419881.952,0.1593165181
419896.952,0.1593130442
419911.952,0.1593095706
419926.952,0.1593060972
419941.952,0.1593026241
419956.952,0.1592991513
419971.952,0.1592956787
419986.952,0.1592922065
420001.952,0.1592887344
420016.952,0.1592852627
420031.952,0.1592817912
420046.952,0.15927832
420061.952,0.1592748491
420076.952,0.1592713784
420091.952,0.159267908
420106.952,0.1592644379
420121.952,0.159260968
420136.952,0.1592574984
420151.952,0.1592540291
420166.952,0.1592505601
420181.952,0.1592470913
420196.952,0.1592436228
420211.952,0.1592401545
420226.952,0.1592366866
420241.952,0.1592332189
420256.952,0.1592297514
420271.952,0.1592262843
420286.952,0.1592228174
420301.952,0.1592193507
420316.952,0.1592158844
420331.952,0.1592124183
420346.952,0.1592089525
420361.952,0.1592054869
420376.952,0.1592020216
420391.952,0.1591985566
420406.952,0.1591950919
420421.952,0.1591916274
420436.952,0.1591881632
420451.952,0.1591846993
420466.952,0.1591812356
420481.952,0.1591777722
420496.952,0.159174309
420511.952,0.1591708462
420526.952,0.1591673836
420541.952,0.1591639212
420556.952,0.1591604592
420571.952,0.1591569974
420586.952,0.1591535359
420601.952,0.1591500746
420616.952,0.1591466136
420631.952,0.1591431529
420646.952,0.1591396925
420661.952,0.1591362323
420676.952,0.1591327724
420691.952,0.1591293127
420706.952,0.1591258533
420721.952,0.1591223942
420736.952,0.1591189354
420751.952,0.1591154768
420766.952,0.1591120185
420781.952,0.1591085605
420796.952,0.1591051027
420811.952,0.1591016452
420826.952,0.159098188
420841.952,0.159094731
420856.952,0.1590912743
420871.952,0.1590878179
420886.952,0.1590843617
420901.952,0.1590809058
420916.952,0.1590774502
420931.952,0.1590739948
420946.952,0.1590705397
420961.952,0.1590670849
420976.952,0.1590636303
420991.952,0.159060176
421006.952,0.159056722
421021.952,0.1590532682
421036.952,0.1590498148
421051.952,0.1590463615
421066.952,0.1590429086
421081.952,0.1590394559
421096.952,0.1590360035
421111.952,0.1590325513
421126.952,0.1590290994
421141.952,0.1590256478
421156.952,0.1590221965
421171.952,0.1590187454
421186.952,0.1590152946
421201.952,0.159011844
421216.952,0.1590083937
421231.952,0.1590049437
421246.952,0.159001494
421261.952,0.1589980445
421276.952,0.1589945953
421291.952,0.1589911463
421306.952,0.1589876976
421321.952,0.1589842492
421336.952,0.1589808011
421351.952,0.1589773532
421366.952,0.1589739056
421381.952,0.1589704582
421396.952,0.1589670111
421411.952,0.1589635643
421426.952,0.1589601178
421441.952,0.1589566715
421456.952,0.1589532255
421471.952,0.1589497797
421486.952,0.1589463342
421501.952,0.158942889
421516.952,0.1589394441
421531.952,0.1589359994
421546.952,0.158932555
421561.952,0.1589291108
421576.952,0.1589256669
421591.952,0.1589222233
421606.952,0.15891878
421621.952,0.1589153369
421636.952,0.1589118941
421651.952,0.1589084515
421666.952,0.1589050092
421681.952,0.1589015672
421696.952,0.1588981254
421711.952,0.1588946839
421726.952,0.1588912427
421741.952,0.1588878018
421756.952,0.1588843611
421771.952,0.1588809206
421786.952,0.1588774805
421801.952,0.1588740406
421816.952,0.1588706009
421831.952,0.1588671616
421846.952,0.1588637225
421861.952,0.1588602837
421876.952,0.1588568451
421891.952,0.1588534068
421906.952,0.1588499687
421921.952,0.158846531
421936.952,0.1588430935
421951.952,0.1588396562
421966.952,0.1588362192
421981.952,0.1588327825
421996.952,0.1588293461
422011.952,0.1588259099
422026.952,0.158822474
422041.952,0.1588190384
422056.952,0.158815603
422071.952,0.1588121678
422086.952,0.158808733
422101.952,0.1588052984
422116.952,0.1588018641
422131.952,0.15879843
422146.952,0.1587949962
422161.952,0.1587915627
422176.952,0.1587881294
422191.952,0.1587846964
422206.952,0.1587812637
422221.952,0.1587778312
422236.952,0.158774399
422251.952,0.1587709671
422266.952,0.1587675354
422281.952,0.158764104
422296.952,0.1587606729
422311.952,0.158757242
422326.952,0.1587538114
422341.952,0.158750381
422356.952,0.1587469509
422371.952,0.1587435211
422386.952,0.1587400915
422401.952,0.1587366623
422416.952,0.1587332332
422431.952,0.1587298045
422446.952,0.158726376
422461.952,0.1587229477
422476.952,0.1587195198
422491.952,0.158716092
422506.952,0.1587126646
422521.952,0.1587092374
422536.952,0.1587058105
422551.952,0.1587023839
